"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://www.altermind.studio/_nuxt/pFzbiDoZ.js","js","200","assets/js/pFzbiDoZ.js","760775","done",""
"https://www.altermind.studio/_nuxt/Br7hBn5C.js","js","200","assets/js/Br7hBn5C.js","8836","done",""
"https://www.altermind.studio/_nuxt/skNmYH7f.js","js","200","assets/js/skNmYH7f.js","322","done",""
"https://www.altermind.studio/_nuxt/bTMDCSA_.js","js","200","assets/js/bTMDCSA_.js","3410","done",""
"https://www.altermind.studio/og-image.jpg","image","200","assets/images/og-image.jpg","138008","done",""
"https://www.altermind.studio/favicon.ico","favicon","404","","0","failed","HTTP 404"
"https://www.altermind.studio/favicons/favicon-16x16.png","favicon","200","assets/icons/favicon-16x16.png","314","done",""
"https://www.altermind.studio/favicons/favicon-32x32.png","favicon","200","assets/icons/favicon-32x32.png","714","done",""
"https://www.altermind.studio/favicons/apple-touch-icon.png","favicon","200","assets/icons/apple-touch-icon.png","5859","done",""
"https://www.altermind.studio/favicons/android-chrome-192x192.png","favicon","200","assets/icons/android-chrome-192x192.png","6224","done",""
"https://www.altermind.studio/favicons/android-chrome-512x512.png","favicon","200","assets/icons/android-chrome-512x512.png","18450","done",""
"https://www.altermind.studio/favicons/site.webmanifest","favicon","200","assets/icons/site.webmanifest","263","done",""
"https://www.altermind.studio/logo-letters/A.svg","svg","200","assets/images/A.svg","6758","done",""
"https://www.altermind.studio/logo-letters/L.svg","svg","200","assets/images/L.svg","6811","done",""
"https://www.altermind.studio/logo-letters/T.svg","svg","200","assets/images/T.svg","6818","done",""
"https://www.altermind.studio/logo-letters/E.svg","svg","200","assets/images/E.svg","6827","done",""
"https://www.altermind.studio/logo-letters/R.svg","svg","200","assets/images/R.svg","6835","done",""
"https://www.altermind.studio/logo-letters/M.svg","svg","200","assets/images/M.svg","7270","done",""
"https://www.altermind.studio/logo-letters/I.svg","svg","200","assets/images/I.svg","5476","done",""
"https://www.altermind.studio/logo-letters/N.svg","svg","200","assets/images/N.svg","5500","done",""
"https://www.altermind.studio/logo-letters/D.svg","svg","200","assets/images/D.svg","5536","done",""
"https://www.altermind.studio/am.svg","svg","200","assets/images/am.svg","7741","done",""
"https://www.altermind.studio/_nuxt/FKScreamer-Medium.D72qgiPP.woff2","font","200","assets/fonts/FKScreamer-Medium.D72qgiPP.woff2","28940","done",""
"https://www.altermind.studio/_nuxt/FKScreamer-Medium.D2WcIUI1.woff","font","200","assets/fonts/FKScreamer-Medium.D2WcIUI1.woff","40884","done",""
"https://www.altermind.studio/join-our-team/_payload.json?50578152-4663-43c0-a3a2-ce2d09c99a7f=","json","200","assets/data/_payload-2.json","69","done",""
"https://www.altermind.studio/_nuxt/BNSa4skd.js","js","200","assets/js/BNSa4skd.js","2900","done",""
"https://www.altermind.studio/gradients/impact-gradient.png","image","200","assets/images/impact-gradient.png","228102","done",""
"https://www.altermind.studio/impact/_payload.json?50578152-4663-43c0-a3a2-ce2d09c99a7f=","json","200","assets/data/_payload-3.json","69","done",""
"https://www.altermind.studio/_nuxt/CxtWdSIE.js","js","200","assets/js/CxtWdSIE.js","17747","done",""
"https://www.altermind.studio/privacy-policy/_payload.json?50578152-4663-43c0-a3a2-ce2d09c99a7f=","json","200","assets/data/_payload-4.json","69","done",""
"https://www.altermind.studio/_nuxt/CwyQktDA.js","js","200","assets/js/CwyQktDA.js","6688","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc2dphjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc2dphjQ.ttf","329124","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcWdthjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcWdthjQ.ttf","329392","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTch9thjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTch9thjQ.ttf","329212","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc2dthjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc2dthjQ.ttf","328252","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc69thjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTc69thjQ.ttf","328764","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcB9xhjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcB9xhjQ.ttf","329620","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcPtxhjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcPtxhjQ.ttf","330132","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcWdxhjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTcWdxhjQ.ttf","331020","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTccNxhjQ.ttf","font","200","assets/fonts/UcCM3FwrK3iLTcvneQg7Ca725JhhKnNqk4j1ebLhAm8SrXTccNxhjQ.ttf","331044","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyeMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyeMZg.ttf","325028","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyfMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyfMZg.ttf","325604","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuOKfMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuOKfMZg.ttf","325748","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyfMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuLyfMZg.ttf","324820","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuI6fMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuI6fMZg.ttf","325304","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuGKYMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuGKYMZg.ttf","326048","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuFuYMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuFuYMZg.ttf","326468","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyYMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuDyYMZg.ttf","327324","done",""
"https://fonts.gstatic.com/s/inter/v20/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuBWYMZg.ttf","font","200","assets/fonts/UcCO3FwrK3iLTeHuS_nVMrMxCp50SjIw2boKoduKmMEVuBWYMZg.ttf","327260","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy9bH0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy9bH0z4.ttf","71536","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy1bG0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy1bG0z4.ttf","71876","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy4jG0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy4jG0z4.ttf","71928","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy9bG0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy9bG0z4.ttf","71540","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy-TG0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy-TG0z4.ttf","71896","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCywjB0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCywjB0z4.ttf","71932","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCyzHB0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCyzHB0z4.ttf","71880","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy1bB0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy1bB0z4.ttf","71852","done",""
"https://fonts.gstatic.com/s/lexendzetta/v32/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy3_B0z4.ttf","font","200","assets/fonts/ll8uK2KYXje7CdOFnEWcU8synQbuVYjYB3BCy3_B0z4.ttf","71736","done",""
"https://www.altermind.studio/gradients/intro-gradient.png","image","200","assets/images/intro-gradient.png","161478","done",""
"https://www.altermind.studio/gradients/intro-gradient-1.png","image","200","assets/images/intro-gradient-1.png","71822","done",""
"https://www.altermind.studio/gradients/contact-gradient.png","image","200","assets/images/contact-gradient.png","683188","done",""
